http://dbpedia.org/ontology/anthem	 anthem	 http://dbpedia.org/ontology/officialLanguage	 official language	 36
http://dbpedia.org/ontology/anthem	 anthem	 http://dbpedia.org/ontology/anthem	 anthem	 1380
http://dbpedia.org/ontology/appointer	 appointer	 http://dbpedia.org/ontology/spouse	 spouse	 2
http://dbpedia.org/ontology/appointer	 appointer	 http://dbpedia.org/ontology/successor	 successor	 6
http://dbpedia.org/ontology/appointer	 appointer	 http://dbpedia.org/ontology/governor	 governor	 8
http://dbpedia.org/ontology/appointer	 appointer	 http://dbpedia.org/ontology/president	 president	 20
http://dbpedia.org/ontology/appointer	 appointer	 http://dbpedia.org/ontology/appointer	 appointer	 2558
http://dbpedia.org/ontology/archipelago	 archipelago	 http://dbpedia.org/ontology/majorIsland	 major island	 8
http://dbpedia.org/ontology/archipelago	 archipelago	 http://dbpedia.org/ontology/unitaryAuthority	 unitary authority	 36
http://dbpedia.org/ontology/archipelago	 archipelago	 http://dbpedia.org/ontology/location	 location	 38
http://dbpedia.org/ontology/archipelago	 archipelago	 http://dbpedia.org/ontology/country	 country	 118
http://dbpedia.org/ontology/archipelago	 archipelago	 http://dbpedia.org/ontology/archipelago	 archipelago	 3960
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/crosses	 crosses	 1
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/commander	 commander	 1
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/operator	 operator	 1
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/management	 management	 1
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/railwayRollingStock	 railway rolling stock	 1
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/architecturalStyle	 architectural style	 2
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/tenant	 tenant	 2
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/developer	 developer	 2
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/type	 type	 2
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/locatedInArea	 located in area	 4
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/owner	 owner	 10
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/engineer	 engineer	 11
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/location	 location	 42
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/governingBody	 governing body	 44
http://dbpedia.org/ontology/architect	 architect	 http://dbpedia.org/ontology/builder	 builder	 52
